id,program_idx,file_path,idx,src,dst,src_code,dst_code,sa_lb_direct,sa_lb,da_lb,dst_name_match,dst_funcname,actual_lb,actual_lb_trans,is_static,src_class,mvs,src_ancestors,src_descendants,dst_class,dst_ancestors,dst_descendants,invocation_line,receiver_object,declared_type,runtime_type,class_B,method_x_calls_method_y,your_explanation
26,7,../replication_package/raw_data/urlac20d257ff_zhongdj_Madz_Stochastic_tgz-pJ8-net_madz_test_stochastic_core_impl_DynamicDemoJ8/wala0cfa.csv,181,net/madz/test/stochastic/core/impl/DynamicDemo.main:([Ljava/lang/String;)V,org/apache/poi/hpsf/Section$PropertyListEntry.compareTo:(Ljava/lang/Object;)I,"public static void main(String[] args) {
    final Method[] declaredMethods = DynamicDemo.class.getDeclaredMethods();
    for (final Method m : declaredMethods) {
        if (m.getAnnotation(DynamicCase.class) == null) {
            continue;
        }
        DynamicCase dynamicCase = m.getAnnotation(DynamicCase.class);
        new Processor().doProcess(new DefaultTestContext(null, DynamicDemo.class, m, null), new GlobalDimensionBasedDynamicCase(dynamicCase));
    }
}","class Section$PropertyListEntry { int compareTo ( Object a0, ) { return int1; }",0,1,0,FALSE,compareTo,0,0,FALSE,net.madz.test.stochastic.core.impl.DynamicDemo,,[],[],org.apache.poi.hpsf.Section$PropertyListEntry,,,nonexistent,nonexistent,nonexistent,nonexistent,org.apache.poi.hpsf.Section$PropertyListEntry,NO,I carefully examined the code lines of method x and did not find any traces of the invocation of method y. So I guess the answer is no.
28,7,../replication_package/raw_data/urlac20d257ff_zhongdj_Madz_Stochastic_tgz-pJ8-net_madz_test_stochastic_core_impl_DynamicDemoJ8/wala0cfa.csv,10050,net/madz/test/stochastic/core/GlobalTestContext.clearLocalVariables:()V,net/madz/test/stochastic/core/DynamicCaseContext.clearLocalVariables:()V,"public void clearLocalVariables() {
    DynamicCaseContext.clearLocalVariables();
}","public static void clearLocalVariables() {
    localVariables.remove();
}",1,1,1,TRUE,clearLocalVariables,1,1,TRUE,net.madz.test.stochastic.core.GlobalTestContext,"public static final java.lang.String ASSERT_FUNCTIONS_PREFIX;, public static final java.lang.String SDFC_CUSTOM_OBJECT_PREFIX;, public static final java.lang.String SFDC_CUSTOM_SETTING_PREFIX;, public static final java.lang.String GLOABLE_FUNCTION_PREFIX;, public static final java.lang.String CUSTOM_FUNCTION_PREFIX;, public static final net.madz.test.stochastic.core.GlobalTestContext INSTANCE;",[],[],net.madz.test.stochastic.core.DynamicCaseContext,[],[],DynamicCaseContext.clearLocalVariables();,DynamicCaseContext,DynamicCaseContext,DynamicCaseContext,net.madz.test.stochastic.core.DynamicCaseContext,YES,"Clearly, the method `clearLocalVariables` calls the static method `clearLocalVariables` of the class `DynamicCaseContext`. I infer that the receiver object is `DynamicCaseContext`, with both the declared type and inferred type being `DynamicCaseContext`."
29,8,../replication_package/raw_data/urlaf0069908d_AlexanderAndreev_Parking_tgz-pJ8-com_andreev_parking_controller_RunnerJ8/wala0cfa.csv,11,com/andreev/parking/model/factory/ParkingPlaceFactory.newParkingPlace:(I)Lcom/andreev/parking/model/ParkingPlace;,com/andreev/parking/model/ParkingPlace.setId:(I)V,"public ParkingPlace newParkingPlace(int id) throws ParkingException {
    ParkingPlace place = new ParkingPlace();
    place.setId(id);
    return place;
}","public void setId(int id) throws ParkingException {
    if (id < 0) {
        throw new ParkingException(""Id is under zero"");
    }
    this.id = id;
}",1,1,1,TRUE,setId,1,1,FALSE,com.andreev.parking.model.factory.ParkingPlaceFactory,,[],[],com.andreev.parking.model.ParkingPlace,[],[],place.setId(id);,place,ParkingPlace,ParkingPlace,com.andreev.parking.model.ParkingPlace,YES,"My goal is to find the `setId` method of the class `ParkingPlace` within the method `newParkingPlace()`. By scanning the code of the `newParkingPlace()` method, I found the line ""place.setId(id);"" which calls the `setId` method, where the receiver object is `place`. In the line of code above it, ""ParkingPlace place = new ParkingPlace();"", it can be inferred that the actual runtime type of `place` is `ParkingPlace`. Therefore, this calling relationship is YES."
30,8,../replication_package/raw_data/urlaf0069908d_AlexanderAndreev_Parking_tgz-pJ8-com_andreev_parking_controller_RunnerJ8/wala0cfa.csv,64,com/andreev/parking/model/ParkingPlacePool.releaseItem:(Lcom/andreev/parking/model/ParkingPlace;)Z,org/apache/log4j/CategoryKey.hashCode:()I,"private boolean releaseItem(ParkingPlace place) {
    LOCK.lock();
    try {
        int index = PLACES.indexOf(place);
        if (index == -1) {
            return false;
        }
        if (PLACES.get(index).isUsed()) {
            place.togleUsed();
            return true;
        }
    } finally {
        LOCK.unlock();
    }
    return false;
}",class CategoryKey { int hashCode ( ) { return int1; },0,1,0,FALSE,hashCode,0,0,FALSE,com.andreev.parking.model.ParkingPlacePool,,[],[],org.apache.log4j.CategoryKey,,,nonexistent,nonexistent,nonexistent,nonexistent,org.apache.log4j.CategoryKey,NO,I carefully examined the code lines of method x and did not find any traces of the invocation of method y. So I guess the answer is no.
31,8,../replication_package/raw_data/urlaf0069908d_AlexanderAndreev_Parking_tgz-pJ8-com_andreev_parking_controller_RunnerJ8/wala0cfa.csv,96,com/andreev/parking/controller/Runner.main:([Ljava/lang/String;)V,org/apache/log4j/Category.fatal:(Ljava/lang/Object;Ljava/lang/Throwable;)V,"public static void main(String[] args) {
    try {
        List<Parking> parkings = new ParkingGenerator().generateParkingList(50, 10);
        ParkingList.getInstence().addParking(parkings);
        List<Car> cars = new CarGenerator().generateCars(3000);
        CarExecuter executer = new CarExecuter();
        executer.execute(cars);
    } catch (ParkingException e) {
        LOG.fatal(""Fatal"", e);
    } catch (CarException e) {
        LOG.fatal(""Fatal"", e);
    }
}","class Category { void fatal ( Object a0, Throwable a1, ) { return void1; }",1,1,0,TRUE,fatal,1,1,FALSE,com.andreev.parking.controller.Runner,,[],[],org.apache.log4j.Category,,,"LOG.fatal(""Fatal"", e);",LOG,LOG,LOG,org.apache.log4j.Category,YES,"My goal is to find the `fatal` method of the `Category` class within the `main()` function. By reading the code of the `main()` function, I found the line ""LOG.fatal(""Fatal"", e);"" which calls the `fatal` method of `LOG`. In this `invocation_line`, the receiver object is `LOG`, and both the declared type and inferred type are `LOG`. From the context, it's not apparent how `LOG` is related to the `Category` class. However, considering that the project uses log4j, I boldly speculate that there is a strong association between `LOG` and the `Category` class. Therefore, even though the runtime type of `LOG` may not match the class `Category`, I still believe this calling relationship is reasonable."
32,8,../replication_package/raw_data/urlaf0069908d_AlexanderAndreev_Parking_tgz-pJ8-com_andreev_parking_controller_RunnerJ8/wala0cfa.csv,180,com/andreev/parking/model/Car.setId:(I)V,com/andreev/parking/model/exception/CarException.<init>:(Ljava/lang/String;)V,"public void setId(int id) throws CarException {
    if (id < 0) {
        throw new CarException(""Id is under zero"");
    }
    this.id = id;
}","public CarException(String message) {
    super(message);
}",1,1,0,TRUE,CarException,1,1,FALSE,com.andreev.parking.model.Car,,[java.lang.Runnable],[],com.andreev.parking.model.exception.CarException,[java.lang.Exception],[com.andreev.parking.model.exception.ParkingException],"throw new CarException(""Id is under zero"");",CarException,CarException,CarException,com.andreev.parking.model.exception.CarException,YES,"Clearly, the code line ""throw new CarException(""Id is under zero"");"" calls the constructor of `CarException`."
33,9,../replication_package/raw_data/url89cafed56a_AlexDiru_esper_compiler_final_tgz-pJ8-compiler_ProgramJ8/wala0cfa.csv,36,compiler/EsperLexer.mLESSTHAN:()V,org/antlr/runtime/Lexer.match:(Ljava/lang/String;)V,"public final void mLESSTHAN() throws RecognitionException {
    try {
        int _type = LESSTHAN;
        int _channel = DEFAULT_TOKEN_CHANNEL;
        {
            match(""lt"");
        }
        state.type = _type;
        state.channel = _channel;
    } finally {
    }
}","class Lexer { void match ( String a0, ) { return void1; }",1,1,0,TRUE,match,1,1,FALSE,compiler.EsperLexer,"protected compiler.EsperLexer$DFA7 dfa7;, static final java.lang.String DFA7_eotS;, static final java.lang.String DFA7_eofS;, static final java.lang.String DFA7_minS;, static final java.lang.String DFA7_maxS;, static final java.lang.String DFA7_acceptS;, static final java.lang.String DFA7_specialS;, static final java.lang.String[] DFA7_transitionS;",[org.antlr.runtime.Lexer],[],org.antlr.runtime.Lexer,[],[compiler.EsperLexer]," match(""""lt"""");",unknown,unknown,unknown,org.antlr.runtime.Lexer,YES,"My goal is to find the `match` method of the `Lexer` class within the `mLESSTHAN` function. While reading the code lines of the `mLESSTHAN` function, I found ""{ match(""lt""); }"" which calls the static method `match()`, with an unknown receiver object. However, static method calls typically are always right, so I believe this method invocation is YES."
34,9,../replication_package/raw_data/url89cafed56a_AlexDiru_esper_compiler_final_tgz-pJ8-compiler_ProgramJ8/wala0cfa.csv,65,compiler/EsperLexer.mIDENTIFIER:()V,org/antlr/runtime/Lexer.matchRange:(II)V,"public final void mIDENTIFIER() throws RecognitionException {
    try {
        int _type = IDENTIFIER;
        int _channel = DEFAULT_TOKEN_CHANNEL;
        {
            matchRange('a', 'z');
            loop5: do {
                int alt5 = 3;
                int LA5_0 = input.LA(1);
                if (((LA5_0 >= 'a' && LA5_0 <= 'z'))) {
                    alt5 = 1;
                } else if ((LA5_0 == '-' || (LA5_0 >= '0' && LA5_0 <= '9'))) {
                    alt5 = 2;
                }
                switch(alt5) {
                    case 1:
                        {
                            matchRange('a', 'z');
                        }
                        break;
                    case 2:
                        {
                            mDIGITS();
                        }
                        break;
                    default:
                        break loop5;
                }
            } while (true);
        }
        state.type = _type;
        state.channel = _channel;
    } finally {
    }
}","class Lexer { void matchRange ( int a0, int a1, ) { return void1; }",1,1,0,TRUE,matchRange,1,1,FALSE,compiler.EsperLexer,"protected compiler.EsperLexer$DFA7 dfa7;, static final java.lang.String DFA7_eotS;, static final java.lang.String DFA7_eofS;, static final java.lang.String DFA7_minS;, static final java.lang.String DFA7_maxS;, static final java.lang.String DFA7_acceptS;, static final java.lang.String DFA7_specialS;, static final java.lang.String[] DFA7_transitionS;",[org.antlr.runtime.Lexer],[],org.antlr.runtime.Lexer,[],[compiler.EsperLexer],"matchRange('a', 'z');",unknown,unknown,unknown,org.antlr.runtime.Lexer,YES,"My goal is to find the `matchRange` method of the `Lexer` class within the `mIDENTIFIER` function. The code in the `mIDENTIFIER` function is wrapped in a large pair of curly braces, indicating a static call. Therefore, the line ""matchRange('a', 'z');"" calls the static method `matchRange()`, with an unknown receiver object. However, the callee being a static method call relationship is generally correct, so I believe this method invocation is YES."
35,10,../replication_package/raw_data/urlfcb11f5f67_Orchaldir_FantasyWorldSimulation_tgz-pJ8-fws_worldeditor_WorldEditorJ8/wala0cfa.csv,1453,fws/world/WorldGenerationMap.generateElevation:()V,fws/world/generation/AddAlgorithms.update:()V,"public void generateElevation() {
    elevation_algo_.update();
    for (int x = 0; x < map_.getWidth(); x++) {
        for (int y = 0; y < map_.getHeight(); y++) {
            WorldGenerationCell cell = map_.getCell(x, y);
            cell.setElevation(elevation_algo_.generate(x, y, cell));
        }
    }
}","@Override
public void update() {
    for (GenerationAlgorithm<T> algorithm : algorithms_) {
        algorithm.update();
    }
}",1,1,0,TRUE,update,1,1,FALSE,fws.world.WorldGenerationMap,,[],[],fws.world.generation.AddAlgorithms,,,elevation_algo_.update();,elevation_algo_,unknown,unknown,fws.world.generation.AddAlgorithms,YES,"My goal is to find the `update` method of the `AddAlgorithms` class within the `generateElevation()` function. By reading the code of the `generateElevation()` function, I found the line ""elevation_algo_.update();"" which calls the `update` method. In this `invocation_line`, the receiver object is `elevation_algo_`, with both the declared type and inferred type being unknown. From the semantics of `elevation_algo_`, it is likely an abbreviation for ""algo"" which could represent `Algorithms`, and `AddAlgorithms` is a type of `Algorithms`. Therefore, I speculate that this calling relationship is reasonable."
36,10,../replication_package/raw_data/urlfcb11f5f67_Orchaldir_FantasyWorldSimulation_tgz-pJ8-fws_worldeditor_WorldEditorJ8/wala0cfa.csv,24346,fws/utility/state/StateMgr.setActive:(Ljava/lang/String;)Z,org/lwjgl/MemoryUtil$CharSequenceNT.charAt:(I)C,"public boolean setActive(String name) {
    if (name == null)
        throw new IllegalArgumentException(""name is null!"");
    State state = states_.get(name);
    if (state == null) {
        return false;
    } else if (state != active_state_) {
        if (active_state_ != null) {
            active_state_.onExit();
        }
        active_state_ = state;
        active_state_.onEnter();
    }
    return true;
}","class MemoryUtil$CharSequenceNT { char charAt ( int a0, ) { return char1; }",0,1,0,FALSE,charAt,0,0,FALSE,fws.utility.state.StateMgr,,[],[],org.lwjgl.MemoryUtil$CharSequenceNT,,,nonexistent,nonexistent,nonexistent,nonexistent,org.lwjgl.MemoryUtil$CharSequenceNT,NO,I carefully examined the code lines of method x and did not find any traces of the invocation of method y. So I guess the answer is no.
37,10,../replication_package/raw_data/urlfcb11f5f67_Orchaldir_FantasyWorldSimulation_tgz-pJ8-fws_worldeditor_WorldEditorJ8/wala0cfa.csv,25111,fws/worldeditor/WorldEditor.resizeGL:()V,org/lwjgl/opengl/GL11.glMatrixMode:(I)V,"org/lwjgl/opengl/GL11.glMatrixMode:(I)V	""public void resizeGL() {
    GL11.glViewport(0, 0, DISPLAY_WIDTH, DISPLAY_HEIGHT);
    GL11.glMatrixMode(GL_PROJECTION);
    GL11.glLoadIdentity();
    GL11.gluOrtho2D(0.0f, DISPLAY_WIDTH, 0.0f, DISPLAY_HEIGHT);
    GL11.glPushMatrix();
    GL11.glMatrixMode(GL_MODELVIEW);
    GL11.glLoadIdentity();
    GL11.glPushMatrix();
}","class GL11 { void glMatrixMode ( int a0, ) { return void1; }",1,1,0,TRUE,glMatrixMode,1,1,FALSE,fws.worldeditor.WorldEditor,,[],[],org.lwjgl.opengl.GL11,,,GL11.glMatrixMode(GL_PROJECTION);,GL11,GL11,GL11,org.lwjgl.opengl.GL11,YES,"The code line ""GL11.glMatrixMode(GL_PROJECTION);"" calls the method `glMatrixMode`, where the actual receiver object is `GL11`, as `GL11` is a static class."
38,11,../replication_package/raw_data/urld58fd5e7a9_longrm_weibo_robot_tgz-pJ8-weibo4j_org_json_TestJ8/wala0cfa.csv,38,weibo4j/org/json/JSONObject.getInt:(Ljava/lang/String;)I,weibo4j/org/json/JSONObject.get:(Ljava/lang/String;)Ljava/lang/Object;,"public int getInt(String key) throws JSONException {
    Object o = get(key);
    if (o == null)
        return 0;
    return o instanceof Number ? ((Number) o).intValue() : (int) getDouble(key);
}","public Object get(String key) throws JSONException {
    return opt(key);
}",1,1,1,TRUE,get,1,1,FALSE,weibo4j.org.json.JSONObject,public static final java.lang.Object NULL;,[],[],weibo4j.org.json.JSONObject,[],[],Object o = get(key);,this,JSONObject,JSONObject,weibo4j.org.json.JSONObject,YES,"Clearly, ""Object o = get(key);"" calls the `get` method, where the receiver object is implicitly `this`. Based on the class where method `x` is located, I infer that both the declared type and inferred type are `JSONObject`. Therefore, the calling relationship is yes."
39,11,../replication_package/raw_data/urld58fd5e7a9_longrm_weibo_robot_tgz-pJ8-weibo4j_org_json_TestJ8/wala0cfa.csv,74,weibo4j/org/json/Cookie.toString:(Lweibo4j/org/json/JSONObject;)Ljava/lang/String;,weibo4j/org/json/JSONObject.getString:(Ljava/lang/String;)Ljava/lang/String;,"public static String toString(JSONObject o) throws JSONException {
    StringBuffer sb = new StringBuffer();
    sb.append(escape(o.getString(""name"")));
    sb.append(""="");
    sb.append(escape(o.getString(""value"")));
    if (o.has(""expires"")) {
        sb.append("";expires="");
        sb.append(o.getString(""expires""));
    }
    if (o.has(""domain"")) {
        sb.append("";domain="");
        sb.append(escape(o.getString(""domain"")));
    }
    if (o.has(""path"")) {
        sb.append("";path="");
        sb.append(escape(o.getString(""path"")));
    }
    if (o.optBoolean(""secure"")) {
        sb.append("";secure"");
    }
    return sb.toString();
}","public String getString(String key) throws JSONException {
    Object o = get(key);
    if (o == null)
        return """";
    return o.toString();
}",1,1,1,TRUE,getString,1,1,FALSE,weibo4j.org.json.Cookie,,[],[],weibo4j.org.json.JSONObject,[],[],"sb.append(escape(o.getString(""""name"""")));",o,JSONObject,unknown,weibo4j.org.json.JSONObject,YES,"The code line ""sb.append(escape(o.getString(""name"")));"" involves three nested method calls. The innermost call ""o.getString(""name"")"" calls the `getString` method, where the receiver object is `o`. From the parameter ""JSONObject o"", we know its declared type is `JSONObject`, while its runtime type is unknown. Therefore, I speculate that this calling relationship is likely reasonable."
40,11,../replication_package/raw_data/urld58fd5e7a9_longrm_weibo_robot_tgz-pJ8-weibo4j_org_json_TestJ8/wala0cfa.csv,422,weibo4j/org/json/JSONObject.stringToValue:(Ljava/lang/String;)Ljava/lang/Object;,weibo4j/org/json/JSONObject$Null.equals:(Ljava/lang/Object;)Z,"static public Object stringToValue(String s) {
    if (s.equals("""")) {
        return s;
    }
    if (s.equalsIgnoreCase(""true"")) {
        return Boolean.TRUE;
    }
    if (s.equalsIgnoreCase(""false"")) {
        return Boolean.FALSE;
    }
    if (s.equalsIgnoreCase(""null"")) {
        return JSONObject.NULL;
    }
    char b = s.charAt(0);
    if ((b >= '0' && b <= '9') || b == '.' || b == '-' || b == '+') {
        if (b == '0') {
            if (s.length() > 2 && (s.charAt(1) == 'x' || s.charAt(1) == 'X')) {
                try {
                    return new Integer(Integer.parseInt(s.substring(2), 16));
                } catch (Exception e) {
                }
            } else {
                try {
                    return new Integer(Integer.parseInt(s, 8));
                } catch (Exception e) {
                }
            }
        }
        try {
            return new Integer(s);
        } catch (Exception e) {
            try {
                return new Long(s);
            } catch (Exception f) {
                try {
                    return new Double(s);
                } catch (Exception g) {
                }
            }
        }
    }
    return s;
}","public boolean equals(Object object) {
    return object == null || object == this;
}",0,1,0,TRUE,equals,0,0,FALSE,weibo4j.org.json.JSONObject,public static final java.lang.Object NULL;,[],[],weibo4j.org.json.JSONObject$Null,[],[],nonexistent,nonexistent,nonexistent,nonexistent,weibo4j.org.json.JSONObject$Null,NO,I carefully examined the code lines of method x and did not find any traces of the invocation of method y. So I guess the answer is no.
41,12,../replication_package/raw_data/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/wala0cfa.csv,8,ar/fiuba/tecnicas/framework/Pruebas/Casos1/AssertTest.assertArrayEqualsTest:()V,ar/fiuba/tecnicas/framework/JTest/Assert.assertArrayEquals:(Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/Object;)V,"public void assertArrayEqualsTest() {
    Double[] list1 = { 1.2, 9.8, 4.6 };
    Double[] list2 = { 1.2, 9.8, 4.6 };
    Assert.assertArrayEquals(""Arrays have different value"", list1, list2);
}","class Assert { void assertArrayEquals ( String a0, Object[] a1, Object[] a2, ) { return void1; }",1,1,1,TRUE,assertArrayEquals,1,1,FALSE,ar.fiuba.tecnicas.framework.Pruebas.Casos1.AssertTest,,[ar.fiuba.tecnicas.framework.JTest.TestCreator],[],ar.fiuba.tecnicas.framework.JTest.Assert,[],[ar.fiuba.tecnicas.framework.JTest.TestCase][ar.fiuba.tecnicas.framework.Pruebas.Casos1.AssertTest$1][ar.fiuba.tecnicas.framework.Pruebas.Casos1.AssertTest$10][ar.fiuba.tecnicas.framework.Pruebas.Casos1.AssertTest$2][ar.fiuba.tecnicas.framework.Pruebas.Casos1.AssertTest$3][ar.fiuba.tecnicas.framework.Pruebas.Casos1.AssertTest$4][ar.fiuba.tecnicas.framework.Pruebas.Casos1.AssertTest$5][ar.fiuba.tecnicas.framework.Pruebas.Casos1.AssertTest$6][ar.fiuba.tecnicas.framework.Pruebas.Casos1.AssertTest$7][ar.fiuba.tecnicas.framework.Pruebas.Casos1.AssertTest$8][ar.fiuba.tecnicas.framework.Pruebas.Casos1.AssertTest$9][ar.fiuba.tecnicas.framework.Pruebas.Casos1.SuiteATest$2][ar.fiuba.tecnicas.framework.Pruebas.Casos1.SuiteATest$3][ar.fiuba.tecnicas.framework.Pruebas.Casos1.SuiteATest$4][ar.fiuba.tecnicas.framework.Pruebas.Casos2.MyTestCase],"Assert.assertArrayEquals(""""Arrays have different value"""", list1, list2);",Assert,Assert,Assert,ar.fiuba.tecnicas.framework.JTest.Assert,YES,"Clearly, the code line ""Assert.assertArrayEquals(""Arrays have different value"", list1, list2);"" calls the static method `assertArrayEquals` of the class `Assert`, where the receiver object is `Assert`. Both the declared type and inferred type are `Assert`."
42,12,../replication_package/raw_data/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/wala0cfa.csv,403,ar/fiuba/tecnicas/framework/JTest/XmlPrinter.addError:(Lar/fiuba/tecnicas/framework/JTest/Test;Ljava/lang/String;Ljava/lang/Throwable;)V,ar/fiuba/tecnicas/framework/JTest/XmlPrinter.printTestCaseWithError:(Lar/fiuba/tecnicas/framework/JTest/Test;Ljava/lang/String;Ljava/lang/Throwable;Ljava/lang/String;)V,"@Override
public void addError(Test test, String time, Throwable throwable) {
    printTestCaseWithError(test, time, throwable, ""error"");
}","private void printTestCaseWithError(Test test, String time, Throwable throwable, String type) {
    nameCase = test.toString();
    this.time = time;
    this.throwable = throwable;
    printHeaderTestCase();
    printContentException(type);
    printAtribuesTestCase();
}",1,1,0,TRUE,printTestCaseWithError,1,1,FALSE,ar.fiuba.tecnicas.framework.JTest.XmlPrinter,,[ar.fiuba.tecnicas.framework.JTest.TestListener],[],ar.fiuba.tecnicas.framework.JTest.XmlPrinter,[ar.fiuba.tecnicas.framework.JTest.TestListener],[],"printTestCaseWithError(test, time, throwable, """"error"""");",this,XmlPrinter,XmlPrinter,ar.fiuba.tecnicas.framework.JTest.XmlPrinter,YES,"Clearly, ""printTestCaseWithError(test, time, throwable, ""error"");"" calls the `printTestCaseWithError` method, where the receiver object is implicitly `this`. Based on the class where method `x` is located, I infer that both the declared type and inferred type are `XmlPrinter`. Therefore, the calling relationship is yes."
43,12,../replication_package/raw_data/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/wala0cfa.csv,697,ar/fiuba/tecnicas/framework/ArgumentValidator.start:()V,com/sun/javaws/exceptions/InvalidArgumentException.<init>:([Ljava/lang/String;)V,"public void start() throws InvalidArgumentException {
    if (args.size() > 0) {
        if (badOption() || badArgAmount()) {
            throw new InvalidArgumentException(new String[] { ""Bad options"" });
        }
        setArgumentToRunner();
    }
}","class InvalidArgumentException { void InvalidArgumentException ( String[] a0, ) { return void1; }",1,1,0,TRUE,InvalidArgumentException,1,1,FALSE,ar.fiuba.tecnicas.framework.ArgumentValidator,"public static final java.lang.String regexptestcaseopt;, public static final java.lang.String regexptestsuiteopt;, public static final java.lang.String tagstestcaseopt;",[],[],com.sun.javaws.exceptions.InvalidArgumentException,,,"throw new InvalidArgumentException(new String[] { """"Bad options"""" });",InvalidArgumentException,InvalidArgumentException,InvalidArgumentException,com.sun.javaws.exceptions.InvalidArgumentException,YES,"Clearly, the code line ""throw new InvalidArgumentException(new String[] { ""Bad options"" });"" calls the constructor of `InvalidArgumentException`."
44,12,../replication_package/raw_data/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/wala0cfa.csv,738,ar/fiuba/tecnicas/framework/JTest/ResultPrinter.printSummary:(Lar/fiuba/tecnicas/framework/JTest/TestReport;)V,ar/fiuba/tecnicas/framework/JTest/TestReport.errorCount:()I,"private void printSummary(TestReport result) {
    printStream.println(""SUMMARY"");
    printStream.println(""Run: "" + result.runCount());
    printStream.println(""Failures: "" + result.failureCount());
    printStream.println(""Errors: "" + result.errorCount());
}","public int errorCount() {
    return errortest;
}",1,1,0,TRUE,errorCount,1,1,FALSE,ar.fiuba.tecnicas.framework.JTest.ResultPrinter,,[ar.fiuba.tecnicas.framework.JTest.TestListener],[],ar.fiuba.tecnicas.framework.JTest.TestReport,[],[],"printStream.println(""""Errors: """" + result.errorCount());",result,TestReport,unknown,ar.fiuba.tecnicas.framework.JTest.TestReport,YES,"The invocation line ""printStream.println(""Errors: "" + result.errorCount());"" calls the `errorCount` method, where the receiver object is `result`. From the parameter ""TestReport result"", we know its declared type is `TestReport`, while its runtime type is unknown. Therefore, I speculate that this calling relationship is likely reasonable."
45,12,../replication_package/raw_data/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/wala0cfa.csv,792,ar/fiuba/tecnicas/framework/JTest/TestReport.testsuiteNameMatchRegularExpression:(Lar/fiuba/tecnicas/framework/JTest/Test;)Z,com/sun/javaws/exceptions/InvalidArgumentException.toString:()Ljava/lang/String;,"public boolean testsuiteNameMatchRegularExpression(Test test) {
    return recognizerExpressionsTestsuite == null || recognizerExpressionsTestsuite.validate(test.toString());
}",class InvalidArgumentException { String toString ( ) { return String1; },0,1,0,TRUE,toString,0,0,FALSE,ar.fiuba.tecnicas.framework.JTest.TestReport,,[],[],com.sun.javaws.exceptions.InvalidArgumentException,,,nonexistent,nonexistent,nonexistent,nonexistent,com.sun.javaws.exceptions.InvalidArgumentException,NO,I carefully examined the code lines of method x and did not find any traces of the invocation of method y. So I guess the answer is no.
46,12,../replication_package/raw_data/url633772aa30_isma3l_Tp2_tgz-pJ8-ar_fiuba_tecnicas_framework_Pruebas_Casos1_MainJ8/wala0cfa.csv,793,ar/fiuba/tecnicas/framework/JTest/TestReport.testsuiteNameMatchRegularExpression:(Lar/fiuba/tecnicas/framework/JTest/Test;)Z,ar/fiuba/tecnicas/framework/Usage.toString:()Ljava/lang/String;,"public boolean testsuiteNameMatchRegularExpression(Test test) {
    return recognizerExpressionsTestsuite == null || recognizerExpressionsTestsuite.validate(test.toString());
}","@Override
public String toString() {
    return usage;
}",0,1,0,TRUE,toString,0,0,FALSE,ar.fiuba.tecnicas.framework.JTest.TestReport,,[],[],ar.fiuba.tecnicas.framework.Usage,[],[],nonexistent,nonexistent,nonexistent,nonexistent,ar.fiuba.tecnicas.framework.Usage,NO,I carefully examined the code lines of method x and did not find any traces of the invocation of method y. So I guess the answer is no.
47,13,../replication_package/raw_data/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/wala0cfa.csv,25,cz/dusanrychnovsky/chessendgames/core/strategies/PrecomputedValues.save:(Ljava/io/ObjectOutput;)V,cz/dusanrychnovsky/chessendgames/core/Player.hashCode:()I,"public void save(ObjectOutput out) throws IOException {
    out.writeObject(this);
}","@Override
public int hashCode() {
    return color.hashCode();
}",0,1,0,FALSE,hashCode,0,0,FALSE,cz.dusanrychnovsky.chessendgames.core.strategies.PrecomputedValues,,[cz.dusanrychnovsky.chessendgames.core.strategies.Strategy][java.io.Serializable],[],cz.dusanrychnovsky.chessendgames.core.Player,[java.io.Serializable],[],nonexistent,nonexistent,nonexistent,nonexistent,cz.dusanrychnovsky.chessendgames.core.Player,NO,I carefully examined the code lines of method x and did not find any traces of the invocation of method y. So I guess the answer is no.
